id1,id2,aviary,occasion 
000783EF84,0007AFE407,10,2
000783EF84,0007ACC7F7,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007839C52,10,2
000783EF84,0007ACE29F,10,2
000783EF84,00078397BE,10,2
000783EF84,0007ACC752,10,2
000783EF84,0007ABAE1D,10,2
000783EF84,0007AFE407,10,2
0007AFE407,0007ACC7F7,10,2
0007AC6326,0007839C52,10,2
0007ACE29F,00078397BE,10,2
0007ACE29F,0007ACC752,10,2
00078397BE,0007ACC752,10,2
00078397BE,0007ABAE1D,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007839C52,10,2
0007ACC752,00078397BE,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,000783EF84,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007839C52,10,2
0007ABAE1D,00078397BE,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007ACE29F,10,2
0007ABAE1D,000783B3B0,10,2
0007ABAE1D,000783EF84,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,0007839C52,10,2
0007ACD237,0007839C52,10,2
00078397BE,0007ACD237,10,2
00078397BE,0007ACE29F,10,2
0007ACD237,0007ACE29F,10,2
0007ACE29F,000783B3B0,10,2
0007ACE29F,000783EF84,10,2
000783B3B0,000783EF84,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007AFE407,10,2
000783EF84,0007ACD237,10,2
0007AC6326,0007AFE407,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,000783B3B0,10,2
0007ABAE1D,000783B3B0,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,0007ACC752,10,2
000783B3B0,0007ACE29F,10,2
000783B3B0,0007ABAE1D,10,2
0007ACD237,0007ACC752,10,2
0007ACD237,0007ACE29F,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,0007AFE407,10,2
0007ACD237,000783EF84,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,000783EF84,10,2
0007ACC752,00078397BE,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007AC6326,10,2
0007ACE29F,0007ABAE1D,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,000783EF84,10,2
0007ABAE1D,00078397BE,10,2
0007AFE407,000783EF84,10,2
000783EF84,00078397BE,10,2
000783EF84,0007ACE29F,10,2
000783EF84,0007AFE407,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007ACC7F7,10,2
0007AFE407,0007AC6326,10,2
0007AC6326,0007ACC7F7,10,2
0007AC6326,0007ACC752,10,2
0007AC6326,0007ACD237,10,2
0007AC6326,000783D5F0,10,2
0007AC6326,00078397BE,10,2
0007AC6326,000783EF84,10,2
0007AC6326,0007AFE407,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,00078397BE,10,2
0007ACC752,000783EF84,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ACC7F7,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007839C52,10,2
0007ACC752,0007ACE29F,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,00078397BE,10,2
000783D5F0,00078397BE,10,2
000783D5F0,000783EF84,10,2
000783EF84,0007AFE407,10,2
000783EF84,0007ACC7F7,10,2
000783EF84,0007AFE407,10,2
0007ACC7F7,0007AFE407,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,0007ABAE1D,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,000783D5F0,10,2
000783B3B0,0007839C52,10,2
0007ACD237,0007ABAE1D,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,0007839C52,10,2
0007ABAE1D,0007ACE29F,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007AC6326,10,2
0007ABAE1D,000783EF84,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,0007839C52,10,2
0007ACD237,0007ACE29F,10,2
000783D5F0,0007839C52,10,2
000783D5F0,0007ACE29F,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,000783EF84,10,2
0007839C52,0007ACE29F,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,0007AC6326,10,2
0007ACD237,0007AC6326,10,2
0007ACD237,000783EF84,10,2
0007AC6326,000783EF84,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007ABAE1D,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007ACE29F,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007AFE407,10,2
000783EF84,00078397BE,10,2
0007AC6326,0007ABAE1D,10,2
0007AC6326,0007ACD237,10,2
0007AC6326,0007ACE29F,10,2
0007AC6326,000783D5F0,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007ACE29F,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,0007AC6326,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,00078397BE,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007ACC752,10,2
0007ABAE1D,000783B3B0,10,2
0007ABAE1D,0007ACE29F,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007AC6326,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,000783B3B0,10,2
0007ABAE1D,0007839C52,10,2
0007ACD237,0007ACE29F,10,2
0007ACD237,000783D5F0,10,2
0007ACE29F,000783D5F0,10,2
0007ACE29F,0007AC6326,10,2
0007ACE29F,0007AFE407,10,2
0007ACE29F,00078397BE,10,2
0007ACE29F,0007ACD237,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,0007AFE407,10,2
000783D5F0,00078397BE,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007ACC752,10,2
0007AC6326,0007AFE407,10,2
0007AC6326,00078397BE,10,2
0007AFE407,00078397BE,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,0007ACC752,10,2
0007AFE407,000783B3B0,10,2
0007AFE407,0007ACE29F,10,2
0007AFE407,000783D5F0,10,2
00078397BE,0007ACD237,10,2
00078397BE,0007ACC752,10,2
00078397BE,000783B3B0,10,2
0007ACD237,0007ACC752,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007AC6326,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007839C52,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ACC7F7,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007839C52,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,000783EF84,10,2
000783B3B0,0007ACE29F,10,2
000783B3B0,000783D5F0,10,2
0007ACE29F,000783D5F0,10,2
0007ACD237,0007AC6326,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,000783B3B0,10,2
0007ACD237,0007839C52,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,0007ACE29F,10,2
0007ACD237,0007AFE407,10,2
0007ACD237,0007ACC7F7,10,2
0007AC6326,000783D5F0,10,2
0007AC6326,000783B3B0,10,2
0007AC6326,0007839C52,10,2
0007AC6326,0007ABAE1D,10,2
0007AC6326,000783D5F0,10,2
0007AC6326,0007ACE29F,10,2
0007AC6326,0007AFE407,10,2
0007AC6326,0007ACC7F7,10,2
0007AC6326,000783D5F0,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,0007839C52,10,2
000783D5F0,0007ABAE1D,10,2
000783B3B0,0007839C52,10,2
0007839C52,0007ABAE1D,10,2
000783D5F0,0007ACE29F,10,2
0007ACE29F,0007AFE407,10,2
0007ACE29F,0007ACC7F7,10,2
0007ACE29F,000783D5F0,10,2
0007ACE29F,0007839C52,10,2
0007ACE29F,000783D5F0,10,2
0007ACE29F,000783EF84,10,2
0007ACE29F,000783D5F0,10,2
0007ACE29F,0007ACC752,10,2
0007ACE29F,000783D5F0,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,00078397BE,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,000783B3B0,10,2
0007ACE29F,000783D5F0,10,2
0007AFE407,0007ACC7F7,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,0007839C52,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,000783EF84,10,2
0007ACC7F7,000783D5F0,10,2
000783D5F0,0007839C52,10,2
0007839C52,000783D5F0,10,2
000783D5F0,000783EF84,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007ACC752,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007ACD237,10,2
000783EF84,00078397BE,10,2
000783EF84,0007ACD237,10,2
000783EF84,000783B3B0,10,2
000783EF84,000783D5F0,10,2
000783EF84,000783D5F0,10,2
000783EF84,00078397BE,10,2
000783EF84,0007AC6326,10,2
0007ACC752,000783D5F0,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,00078397BE,10,2
000783D5F0,0007ACD237,10,2
00078397BE,0007ACD237,10,2
00078397BE,000783B3B0,10,2
00078397BE,000783D5F0,10,2
0007ACD237,000783B3B0,10,2
000783B3B0,000783D5F0,10,2
000783D5F0,00078397BE,10,2
000783D5F0,0007AC6326,10,2
00078397BE,0007AC6326,10,2
00078397BE,000783D5F0,10,2
00078397BE,0007AC6326,10,2
00078397BE,0007ACD237,10,2
00078397BE,0007ACE29F,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007ACE29F,10,2
000783D5F0,0007ACC752,10,2
000783D5F0,0007ACC7F7,10,2
000783D5F0,0007AFE407,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007839C52,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,00078397BE,10,2
0007AC6326,0007ACD237,10,2
0007AC6326,0007ACE29F,10,2
0007AC6326,0007ACC752,10,2
0007AC6326,0007ACC7F7,10,2
0007AC6326,0007AFE407,10,2
0007ACD237,0007ACE29F,10,2
0007ACE29F,0007ACC752,10,2
0007ACE29F,0007ACC7F7,10,2
0007ACE29F,0007AFE407,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,0007839C52,10,2
0007ACE29F,000783B3B0,10,2
0007ACE29F,0007ABAE1D,10,2
0007ACE29F,00078397BE,10,2
0007ACC752,0007ACC7F7,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007839C52,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,00078397BE,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007839C52,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,000783B3B0,10,2
0007ACC7F7,0007AFE407,10,2
0007ACC7F7,0007ACD237,10,2
0007ACC7F7,0007839C52,10,2
0007ACC7F7,000783B3B0,10,2
0007ACC7F7,0007ABAE1D,10,2
0007ACC7F7,00078397BE,10,2
0007ACC7F7,0007ACD237,10,2
0007ACC7F7,0007AFE407,10,2
0007ACC7F7,0007839C52,10,2
0007ACC7F7,000783D5F0,10,2
0007ACC7F7,000783B3B0,10,2
0007AFE407,0007ACD237,10,2
0007839C52,000783B3B0,10,2
0007839C52,0007ABAE1D,10,2
0007839C52,00078397BE,10,2
0007ABAE1D,00078397BE,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,0007839C52,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,000783B3B0,10,2
0007ABAE1D,0007ACE29F,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,000783B3B0,10,2
0007ACD237,0007AFE407,10,2
0007ACD237,0007839C52,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,000783B3B0,10,2
0007AFE407,0007839C52,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,000783B3B0,10,2
0007AFE407,0007ACE29F,10,2
000783D5F0,000783B3B0,10,2
0007ACE29F,0007AFE407,10,2
0007ACE29F,000783D5F0,10,2
0007ACE29F,000783B3B0,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,0007ABAE1D,10,2
0007ACE29F,000783EF84,10,2
0007ACE29F,000783D5F0,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,000783B3B0,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,0007ABAE1D,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007ABAE1D,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,0007ABAE1D,10,2
0007ACD237,0007ABAE1D,10,2
000783EF84,000783D5F0,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007839C52,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,0007839C52,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,0007AFE407,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,00078397BE,10,2
0007AC6326,0007839C52,10,2
0007AC6326,0007ABAE1D,10,2
0007AC6326,0007AFE407,10,2
0007AC6326,0007ACD237,10,2
0007AC6326,00078397BE,10,2
0007839C52,0007ABAE1D,10,2
0007839C52,0007AFE407,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,00078397BE,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,00078397BE,10,2
0007ACD237,00078397BE,10,2
00078397BE,0007ACC752,10,2
00078397BE,000783D5F0,10,2
00078397BE,000783B3B0,10,2
00078397BE,0007ACD237,10,2
00078397BE,000783B3B0,10,2
00078397BE,0007ABAE1D,10,2
00078397BE,000783B3B0,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,000783EF84,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007839C52,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007ABAE1D,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,000783EF84,10,2
000783B3B0,0007ACD237,10,2
0007ACD237,000783B3B0,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,000783B3B0,10,2
000783B3B0,0007ABAE1D,10,2
000783B3B0,000783EF84,10,2
000783B3B0,0007AFE407,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,0007839C52,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,0007839C52,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,0007839C52,10,2
0007AFE407,000783EF84,10,2
0007ACD237,0007839C52,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,0007839C52,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,0007839C52,10,2
000783D5F0,000783EF84,10,2
000783D5F0,00078397BE,10,2
0007839C52,000783EF84,10,2
000783EF84,00078397BE,10,2
000783D5F0,0007ACC752,10,2
000783D5F0,0007ACE29F,10,2
000783D5F0,000783EF84,10,2
000783D5F0,0007ACD237,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,000783EF84,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007AC6326,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,00078397BE,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007ACC7F7,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007AC6326,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,0007AC6326,10,2
0007ACC752,000783EF84,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,000783EF84,10,2
0007ACC752,00078397BE,10,2
0007ACE29F,000783EF84,10,2
0007ACE29F,0007ACD237,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007ACE29F,10,2
000783EF84,00078397BE,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007ACC7F7,10,2
000783EF84,0007AFE407,10,2
0007ACD237,0007AC6326,10,2
0007AC6326,0007ACD237,10,2
0007AC6326,0007ACE29F,10,2
0007ACD237,0007ACE29F,10,2
0007ACD237,00078397BE,10,2
0007ACE29F,00078397BE,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,0007ACC7F7,10,2
0007ACE29F,0007AFE407,10,2
00078397BE,0007ACD237,10,2
00078397BE,0007ACC7F7,10,2
00078397BE,0007AFE407,10,2
00078397BE,0007AC6326,10,2
0007ACD237,0007ACC7F7,10,2
0007ACD237,0007AFE407,10,2
0007ACC7F7,0007AFE407,10,2
0007ACC7F7,0007AC6326,10,2
0007ACC7F7,0007AFE407,10,2
0007ACC7F7,000783D5F0,10,2
0007ACC7F7,0007ABAE1D,10,2
0007AFE407,0007AC6326,10,2
0007AC6326,0007AFE407,10,2
0007AC6326,000783D5F0,10,2
0007AC6326,0007ABAE1D,10,2
0007AC6326,0007ACD237,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,0007ACD237,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,000783EF84,10,2
000783D5F0,000783B3B0,10,2
000783D5F0,000783EF84,10,2
000783D5F0,00078397BE,10,2
0007ABAE1D,0007ACD237,10,2
0007ACD237,000783B3B0,10,2
0007ACD237,0007AC6326,10,2
0007ACD237,000783EF84,10,2
0007ACD237,000783B3B0,10,2
0007ACD237,000783EF84,10,2
0007ACD237,00078397BE,10,2
0007AC6326,000783EF84,10,2
000783B3B0,000783EF84,10,2
000783EF84,00078397BE,10,2
000783EF84,0007839C52,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007ACE29F,10,2
00078397BE,0007839C52,10,2
00078397BE,000783D5F0,10,2
00078397BE,0007ACE29F,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007ACE29F,10,2
0007839C52,0007ACC752,10,2
000783D5F0,0007ACE29F,10,2
000783D5F0,0007ACC752,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,0007839C52,10,2
000783D5F0,0007AFE407,10,2
0007ACE29F,0007ACC752,10,2
0007ACE29F,0007ABAE1D,10,2
0007ACE29F,0007839C52,10,2
0007ACE29F,0007AFE407,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007839C52,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,000783EF84,10,2
0007ACC752,00078397BE,10,2
0007ACC752,0007ACC7F7,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007ABAE1D,10,2
0007ABAE1D,0007839C52,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,000783EF84,10,2
0007ABAE1D,00078397BE,10,2
0007839C52,0007AFE407,10,2
0007839C52,000783EF84,10,2
0007839C52,00078397BE,10,2
0007839C52,0007ACC7F7,10,2
0007839C52,0007AFE407,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007ACD237,10,2
0007839C52,0007ABAE1D,10,2
0007AFE407,000783EF84,10,2
0007AFE407,00078397BE,10,2
000783EF84,00078397BE,10,2
000783EF84,0007ACC7F7,10,2
000783EF84,0007AFE407,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007ABAE1D,10,2
000783EF84,0007ABAE1D,10,2
00078397BE,0007ACC7F7,10,2
00078397BE,0007AFE407,10,2
00078397BE,000783D5F0,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,0007ACD237,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,0007ABAE1D,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007ABAE1D,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,0007ABAE1D,10,2
000783D5F0,0007ABAE1D,10,2
000783B3B0,000783D5F0,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,00078397BE,10,2
000783B3B0,0007839C52,10,2
000783B3B0,0007ABAE1D,10,2
000783B3B0,0007AFE407,10,2
000783B3B0,0007AC6326,10,2
000783B3B0,000783D5F0,10,2
000783B3B0,0007ACC7F7,10,2
000783B3B0,0007ABAE1D,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,0007ACD237,10,2
000783B3B0,0007ABAE1D,10,2
000783B3B0,000783D5F0,10,2
000783B3B0,0007ACC752,10,2
000783B3B0,0007AFE407,10,2
000783B3B0,0007ABAE1D,10,2
000783B3B0,0007AC6326,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,00078397BE,10,2
0007ACD237,00078397BE,10,2
0007ACD237,0007839C52,10,2
00078397BE,0007839C52,10,2
00078397BE,0007ABAE1D,10,2
00078397BE,0007AFE407,10,2
00078397BE,0007AC6326,10,2
00078397BE,000783D5F0,10,2
0007839C52,0007ABAE1D,10,2
0007839C52,0007AFE407,10,2
0007839C52,0007AC6326,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007ACC7F7,10,2
0007839C52,0007ABAE1D,10,2
0007839C52,0007ACD237,10,2
0007839C52,0007ACD237,10,2
0007839C52,0007ABAE1D,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007ACC752,10,2
0007839C52,0007AFE407,10,2
0007ABAE1D,0007AFE407,10,2
0007ABAE1D,0007AC6326,10,2
0007ABAE1D,000783D5F0,10,2
0007AFE407,0007AC6326,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,0007ACC7F7,10,2
0007AFE407,0007ABAE1D,10,2
0007AC6326,000783D5F0,10,2
000783D5F0,0007ACC7F7,10,2
000783D5F0,0007ABAE1D,10,2
0007ACC7F7,0007ABAE1D,10,2
0007ACC7F7,0007ACD237,10,2
0007ACC7F7,0007ACD237,10,2
0007ABAE1D,0007ACD237,10,2
0007ABAE1D,0007ACD237,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,0007ACC752,10,2
0007ACD237,0007AFE407,10,2
0007ACD237,0007ABAE1D,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,0007ACC752,10,2
000783D5F0,0007ACC752,10,2
000783D5F0,0007AFE407,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,0007839C52,10,2
000783D5F0,0007ACE29F,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ABAE1D,10,2
0007ACC752,0007AC6326,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,0007AC6326,10,2
0007AFE407,0007839C52,10,2
0007AFE407,0007ACE29F,10,2
0007AFE407,000783EF84,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,00078397BE,10,2
0007AFE407,0007AC6326,10,2
0007AFE407,0007ABAE1D,10,2
0007AFE407,000783EF84,10,2
0007839C52,0007ACE29F,10,2
0007839C52,000783EF84,10,2
0007ACE29F,000783EF84,10,2
0007ACE29F,0007ABAE1D,10,2
000783EF84,0007ABAE1D,10,2
000783EF84,000783D5F0,10,2
000783EF84,00078397BE,10,2
0007ABAE1D,000783D5F0,10,2
0007ABAE1D,00078397BE,10,2
0007ABAE1D,0007AC6326,10,2
000783D5F0,00078397BE,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,0007ABAE1D,10,2
000783D5F0,000783EF84,10,2
000783D5F0,0007AC6326,10,2
00078397BE,0007AC6326,10,2
00078397BE,0007ABAE1D,10,2
0007AC6326,0007ABAE1D,10,2
0007AC6326,000783EF84,10,2
0007ABAE1D,000783EF84,10,2
0007ABAE1D,0007AC6326,10,2
0007ABAE1D,0007839C52,10,2
0007ABAE1D,0007ACD237,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007839C52,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007ABAE1D,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007ACD237,10,2
000783EF84,0007AFE407,10,2
000783EF84,0007ACC752,10,2
0007839C52,0007ACD237,10,2
0007839C52,0007ABAE1D,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007ACD237,10,2
0007839C52,0007AFE407,10,2
0007839C52,0007ACC752,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007ACE29F,10,2
0007839C52,000783EF84,10,2
0007839C52,0007ACD237,10,2
0007839C52,000783B3B0,10,2
0007839C52,000783D5F0,10,2
0007839C52,0007AFE407,10,2
0007839C52,0007AC6326,10,2
0007839C52,0007ACD237,10,2
0007ACD237,0007ABAE1D,10,2
0007ACD237,000783D5F0,10,2
0007ABAE1D,000783D5F0,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007AFE407,10,2
0007ACD237,0007AFE407,10,2
0007ACD237,0007ACC752,10,2
0007AFE407,0007ACC752,10,2
0007AFE407,000783D5F0,10,2
0007AFE407,0007ACE29F,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007ACE29F,10,2
0007ACC752,000783EF84,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,000783B3B0,10,2
0007ACC752,000783D5F0,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007AC6326,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,0007839C52,10,2
0007ACC752,0007AFE407,10,2
0007ACC752,0007ACD237,10,2
0007ACC752,00078397BE,10,2
000783D5F0,0007ACE29F,10,2
0007ACE29F,000783EF84,10,2
0007ACE29F,0007ACD237,10,2
0007ACE29F,000783B3B0,10,2
000783EF84,0007ACD237,10,2
000783EF84,000783B3B0,10,2
000783EF84,000783D5F0,10,2
000783EF84,0007AFE407,10,2
000783EF84,0007AC6326,10,2
000783EF84,0007ACD237,10,2
0007ACD237,000783B3B0,10,2
0007ACD237,000783D5F0,10,2
0007ACD237,0007AFE407,10,2
000783B3B0,000783D5F0,10,2
000783D5F0,0007AFE407,10,2
000783D5F0,0007AC6326,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,0007839C52,10,2
000783D5F0,0007AFE407,10,2
000783D5F0,0007ACD237,10,2
000783D5F0,00078397BE,10,2
000783D5F0,0007ACC7F7,10,2
000783D5F0,0007ACC7F7,10,2
000783D5F0,000783EF84,10,2
000783D5F0,000783B3B0,10,2
0007839C52,0007AFE407,10,2
0007839C52,0007ACD237,10,2
0007839C52,00078397BE,10,2
